代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),,,,,
,,2009/1/5,190.04,190.04,190.04,190.04,100000000,,,,,
,,2009/1/6,185.54,185.54,185.54,185.54,100000000,,,,,
,,2009/1/7,187.31,187.31,187.31,187.31,100000000,,,,,
,,2009/1/8,184.49,184.49,184.49,184.49,100000000,,,,,
,,2009/1/9,186.33,186.33,186.33,186.33,100000000,,,,,
,,2009/1/12,186.05,186.05,186.05,186.05,100000000,,,,,
,,2009/1/13,180.04,180.04,180.04,180.04,100000000,,,,,
,,2009/1/14,180.29,180.29,180.29,180.29,100000000,,,,,
,,2009/1/15,177.21,177.21,177.21,177.21,100000000,,,,,
,,2009/1/16,179.74,179.74,179.74,179.74,100000000,,,,,
,,2009/1/19,183.86,183.86,183.86,183.86,100000000,,,,,
,,2009/1/20,181.65,181.65,181.65,181.65,100000000,,,,,
,,2009/1/21,186.32,186.32,186.32,186.32,100000000,,,,,
,,2009/1/22,186.74,186.74,186.74,186.74,100000000,,,,,
,,2009/1/23,187.07,187.07,187.07,187.07,100000000,,,,,
,,2009/2/2,199.75,199.75,199.75,199.75,100000000,,,,,
,,2009/2/3,197.65,197.65,197.65,197.65,100000000,,,,,
,,2009/2/4,197.05,197.05,197.05,197.05,100000000,,,,,
,,2009/2/5,198.21,198.21,198.21,198.21,100000000,,,,,
,,2009/2/6,199.89,199.89,199.89,199.89,100000000,,,,,
,,2009/2/9,198.21,198.21,198.21,198.21,100000000,,,,,
,,2009/2/10,196.46,196.46,196.46,196.46,100000000,,,,,
,,2009/2/11,199.96,199.96,199.96,199.96,100000000,,,,,
,,2009/2/12,205.2,205.2,205.2,205.2,100000000,,,,,
,,2009/2/13,205.71,205.71,205.71,205.71,100000000,,,,,
,,2009/2/16,205.27,205.27,205.27,205.27,100000000,,,,,
,,2009/2/17,209.21,209.21,209.21,209.21,100000000,,,,,
,,2009/2/18,212.84,212.84,212.84,212.84,100000000,,,,,
,,2009/2/19,214.46,214.46,214.46,214.46,100000000,,,,,
,,2009/2/20,213.52,213.52,213.52,213.52,100000000,,,,,
,,2009/2/23,216.87,216.87,216.87,216.87,100000000,,,,,
,,2009/2/24,216.46,216.46,216.46,216.46,100000000,,,,,
,,2009/2/25,210.8,210.8,210.8,210.8,100000000,,,,,
,,2009/2/26,208.1,208.1,208.1,208.1,100000000,,,,,
,,2009/2/27,206.64,206.64,206.64,206.64,100000000,,,,,
,,2009/3/2,208.87,208.87,208.87,208.87,100000000,,,,,
,,2009/3/3,204.12,204.12,204.12,204.12,100000000,,,,,
,,2009/3/4,201.17,201.17,201.17,201.17,100000000,,,,,
,,2009/3/5,201.85,201.85,201.85,201.85,100000000,,,,,
,,2009/3/6,206.35,206.35,206.35,206.35,100000000,,,,,
,,2009/3/9,206.59,206.59,206.59,206.59,100000000,,,,,
,,2009/3/10,202.03,202.03,202.03,202.03,100000000,,,,,
,,2009/3/11,197.48,197.48,197.48,197.48,100000000,,,,,
,,2009/3/12,201.09,201.09,201.09,201.09,100000000,,,,,
,,2009/3/13,203.18,203.18,203.18,203.18,100000000,,,,,
,,2009/3/16,203.8,203.8,203.8,203.8,100000000,,,,,
,,2009/3/17,202.7,202.7,202.7,202.7,100000000,,,,,
,,2009/3/18,200.64,200.64,200.64,200.64,100000000,,,,,
,,2009/3/19,204.45,204.45,204.45,204.45,100000000,,,,,
,,2009/3/20,209.84,209.84,209.84,209.84,100000000,,,,,
,,2009/3/23,210.43,210.43,210.43,210.43,100000000,,,,,
,,2009/3/24,207.64,207.64,207.64,207.64,100000000,,,,,
,,2009/3/25,204.7,204.7,204.7,204.7,100000000,,,,,
,,2009/3/26,205.97,205.97,205.97,205.97,100000000,,,,,
,,2009/3/27,205.51,205.51,205.51,205.51,100000000,,,,,
,,2009/3/30,203.51,203.51,203.51,203.51,100000000,,,,,
,,2009/3/31,202.22,202.22,202.22,202.22,100000000,,,,,
,,2009/4/1,202.57,202.57,202.57,202.57,100000000,,,,,
,,2009/4/2,203.56,203.56,203.56,203.56,100000000,,,,,
,,2009/4/3,198.88,198.88,198.88,198.88,100000000,,,,,
,,2009/4/7,193.02,193.02,193.02,193.02,100000000,,,,,
,,2009/4/8,194.8,194.8,194.8,194.8,100000000,,,,,
,,2009/4/9,194.24,194.24,194.24,194.24,100000000,,,,,
,,2009/4/10,194.28,194.28,194.28,194.28,100000000,,,,,
,,2009/4/13,195.28,195.28,195.28,195.28,100000000,,,,,
,,2009/4/14,197.49,197.49,197.49,197.49,100000000,,,,,
,,2009/4/15,196.58,196.58,196.58,196.58,100000000,,,,,
,,2009/4/16,196,196,196,196,100000000,,,,,
,,2009/4/17,192.51,192.51,192.51,192.51,100000000,,,,,
,,2009/4/20,191.08,191.08,191.08,191.08,100000000,,,,,
,,2009/4/21,195.86,195.86,195.86,195.86,100000000,,,,,
,,2009/4/22,194.99,194.99,194.99,194.99,100000000,,,,,
,,2009/4/23,196.71,196.71,196.71,196.71,100000000,,,,,
,,2009/4/24,200.19,200.19,200.19,200.19,100000000,,,,,
,,2009/4/27,201.44,201.44,201.44,201.44,100000000,,,,,
,,2009/4/28,197.81,197.81,197.81,197.81,100000000,,,,,
,,2009/4/29,196.77,196.77,196.77,196.77,100000000,,,,,
,,2009/4/30,197.41,197.41,197.41,197.41,100000000,,,,,
,,2009/5/4,196.75,196.75,196.75,196.75,100000000,,,,,
,,2009/5/5,199.56,199.56,199.56,199.56,100000000,,,,,
,,2009/5/6,198.58,198.58,198.58,198.58,100000000,,,,,
,,2009/5/7,201.08,201.08,201.08,201.08,100000000,,,,,
,,2009/5/8,201.5,201.5,201.5,201.5,100000000,,,,,
,,2009/5/11,201.62,201.62,201.62,201.62,100000000,,,,,
,,2009/5/12,200.79,200.79,200.79,200.79,100000000,,,,,
,,2009/5/13,203.88,203.88,203.88,203.88,100000000,,,,,
,,2009/5/14,203.24,203.24,203.24,203.24,100000000,,,,,
,,2009/5/15,203.34,203.34,203.34,203.34,100000000,,,,,
,,2009/5/18,204.26,204.26,204.26,204.26,100000000,,,,,
,,2009/5/19,202.26,202.26,202.26,202.26,100000000,,,,,
,,2009/5/20,203.45,203.45,203.45,203.45,100000000,,,,,
,,2009/5/21,206.59,206.59,206.59,206.59,100000000,,,,,
,,2009/5/22,208.59,208.59,208.59,208.59,100000000,,,,,
,,2009/5/25,208.99,208.99,208.99,208.99,100000000,,,,,
,,2009/5/26,208.63,208.63,208.63,208.63,100000000,,,,,
,,2009/5/27,207.72,207.72,207.72,207.72,100000000,,,,,
,,2009/6/1,214.59,214.59,214.59,214.59,100000000,,,,,
,,2009/6/2,213.47,213.47,213.47,213.47,100000000,,,,,
,,2009/6/3,215.36,215.36,215.36,215.36,100000000,,,,,
,,2009/6/4,211.81,211.81,211.81,211.81,100000000,,,,,
,,2009/6/5,214.13,214.13,214.13,214.13,100000000,,,,,
,,2009/6/8,209.82,209.82,209.82,209.82,100000000,,,,,
,,2009/6/9,208.87,208.87,208.87,208.87,100000000,,,,,
,,2009/6/10,210.14,210.14,210.14,210.14,100000000,,,,,
,,2009/6/11,209.39,209.39,209.39,209.39,100000000,,,,,
,,2009/6/12,209.36,209.36,209.36,209.36,100000000,,,,,
,,2009/6/15,205.3,205.3,205.3,205.3,100000000,,,,,
,,2009/6/16,205.03,205.03,205.03,205.03,100000000,,,,,
,,2009/6/17,205.37,205.37,205.37,205.37,100000000,,,,,
,,2009/6/18,206.41,206.41,206.41,206.41,100000000,,,,,
,,2009/6/19,205.32,205.32,205.32,205.32,100000000,,,,,
,,2009/6/22,205.11,205.11,205.11,205.11,100000000,,,,,
,,2009/6/23,201.82,201.82,201.82,201.82,100000000,,,,,
,,2009/6/24,203.24,203.24,203.24,203.24,100000000,,,,,
,,2009/6/25,205.16,205.16,205.16,205.16,100000000,,,,,
,,2009/6/26,206.85,206.85,206.85,206.85,100000000,,,,,
,,2009/6/29,205.65,205.65,205.65,205.65,100000000,,,,,
,,2009/6/30,207.06,207.06,207.06,207.06,100000000,,,,,
,,2009/7/1,204.14,204.14,204.14,204.14,100000000,,,,,
,,2009/7/2,206.29,206.29,206.29,206.29,100000000,,,,,
,,2009/7/3,204.96,204.96,204.96,204.96,100000000,,,,,
,,2009/7/6,203.96,203.96,203.96,203.96,100000000,,,,,
,,2009/7/7,203.26,203.26,203.26,203.26,100000000,,,,,
,,2009/7/8,202.72,202.72,202.72,202.72,100000000,,,,,
,,2009/7/9,200.76,200.76,200.76,200.76,100000000,,,,,
,,2009/7/10,200.93,200.93,200.93,200.93,100000000,,,,,
,,2009/7/13,200.57,200.57,200.57,200.57,100000000,,,,,
,,2009/7/14,202.1,202.1,202.1,202.1,100000000,,,,,
,,2009/7/15,203.68,203.68,203.68,203.68,100000000,,,,,
,,2009/7/16,205.72,205.72,205.72,205.72,100000000,,,,,
,,2009/7/17,205.53,205.53,205.53,205.53,100000000,,,,,
,,2009/7/20,206.94,206.94,206.94,206.94,100000000,,,,,
,,2009/7/21,207.89,207.89,207.89,207.89,100000000,,,,,
,,2009/7/22,207.9,207.9,207.9,207.9,100000000,,,,,
,,2009/7/23,208.96,208.96,208.96,208.96,100000000,,,,,
,,2009/7/24,207.91,207.91,207.91,207.91,100000000,,,,,
,,2009/7/27,209.33,209.33,209.33,209.33,100000000,,,,,
,,2009/7/28,209.16,209.16,209.16,209.16,100000000,,,,,
,,2009/7/29,205.66,205.66,205.66,205.66,100000000,,,,,
,,2009/7/30,204.44,204.44,204.44,204.44,100000000,,,,,
,,2009/7/31,206,206,206,206,100000000,,,,,
,,2009/8/3,209.55,209.55,209.55,209.55,100000000,,,,,
,,2009/8/4,209.62,209.62,209.62,209.62,100000000,,,,,
,,2009/8/5,211.78,211.78,211.78,211.78,100000000,,,,,
,,2009/8/6,211.37,211.37,211.37,211.37,100000000,,,,,
,,2009/8/7,210.72,210.72,210.72,210.72,100000000,,,,,
,,2009/8/10,209.67,209.67,209.67,209.67,100000000,,,,,
,,2009/8/11,207.99,207.99,207.99,207.99,100000000,,,,,
,,2009/8/12,207.71,207.71,207.71,207.71,100000000,,,,,
,,2009/8/13,209.09,209.09,209.09,209.09,100000000,,,,,
,,2009/8/14,210.11,210.11,210.11,210.11,100000000,,,,,
,,2009/8/17,206.99,206.99,206.99,206.99,100000000,,,,,
,,2009/8/18,206.38,206.38,206.38,206.38,100000000,,,,,
,,2009/8/19,206.12,206.12,206.12,206.12,100000000,,,,,
,,2009/8/20,207.29,207.29,207.29,207.29,100000000,,,,,
,,2009/8/21,206.45,206.45,206.45,206.45,100000000,,,,,
,,2009/8/24,209.67,209.67,209.67,209.67,100000000,,,,,
,,2009/8/25,207.62,207.62,207.62,207.62,100000000,,,,,
,,2009/8/26,208.2,208.2,208.2,208.2,100000000,,,,,
,,2009/8/27,207.72,207.72,207.72,207.72,100000000,,,,,
,,2009/8/28,208.8,208.8,208.8,208.8,100000000,,,,,
,,2009/8/31,209.95,209.95,209.95,209.95,100000000,,,,,
,,2009/9/1,209.59,209.59,209.59,209.59,100000000,,,,,
,,2009/9/2,209.67,209.67,209.67,209.67,100000000,,,,,
,,2009/9/3,214.77,214.77,214.77,214.77,100000000,,,,,
,,2009/9/4,217.63,217.63,217.63,217.63,100000000,,,,,
,,2009/9/7,218.51,218.51,218.51,218.51,100000000,,,,,
,,2009/9/8,220.65,220.65,220.65,220.65,100000000,,,,,
,,2009/9/9,221.49,221.49,221.49,221.49,100000000,,,,,
,,2009/9/10,219.19,219.19,219.19,219.19,100000000,,,,,
,,2009/9/11,220.96,220.96,220.96,220.96,100000000,,,,,
,,2009/9/14,220.6,220.6,220.6,220.6,100000000,,,,,
,,2009/9/15,220.05,220.05,220.05,220.05,100000000,,,,,
,,2009/9/16,223.97,223.97,223.97,223.97,100000000,,,,,
,,2009/9/17,225.86,225.86,225.86,225.86,100000000,,,,,
,,2009/9/18,223.61,223.61,223.61,223.61,100000000,,,,,
,,2009/9/21,221.15,221.15,221.15,221.15,100000000,,,,,
,,2009/9/22,222.51,222.51,222.51,222.51,100000000,,,,,
,,2009/9/23,223.77,223.77,223.77,223.77,100000000,,,,,
,,2009/9/24,222.82,222.82,222.82,222.82,100000000,,,,,
,,2009/9/25,218.79,218.79,218.79,218.79,100000000,,,,,
,,2009/9/28,217.28,217.28,217.28,217.28,100000000,,,,,
,,2009/9/29,217.33,217.33,217.33,217.33,100000000,,,,,
,,2009/9/30,218.15,218.15,218.15,218.15,100000000,,,,,
,,2009/10/9,229.74,229.74,229.74,229.74,100000000,,,,,
,,2009/10/12,229.71,229.71,229.71,229.71,100000000,,,,,
,,2009/10/13,231.43,231.43,231.43,231.43,100000000,,,,,
,,2009/10/14,233.92,233.92,233.92,233.92,100000000,,,,,
,,2009/10/15,232.86,232.86,232.86,232.86,100000000,,,,,
,,2009/10/16,230.74,230.74,230.74,230.74,100000000,,,,,
,,2009/10/19,231,231,231,231,100000000,,,,,
,,2009/10/20,234.1,234.1,234.1,234.1,100000000,,,,,
,,2009/10/21,231.58,231.58,231.58,231.58,100000000,,,,,
,,2009/10/22,232.61,232.61,232.61,232.61,100000000,,,,,
,,2009/10/23,233.46,233.46,233.46,233.46,100000000,,,,,
,,2009/10/26,232.01,232.01,232.01,232.01,100000000,,,,,
,,2009/10/27,229.16,229.16,229.16,229.16,100000000,,,,,
,,2009/10/28,229.14,229.14,229.14,229.14,100000000,,,,,
,,2009/10/29,227.4,227.4,227.4,227.4,100000000,,,,,
,,2009/10/30,230.51,230.51,230.51,230.51,100000000,,,,,
,,2009/11/2,230.22,230.22,230.22,230.22,100000000,,,,,
,,2009/11/3,233.88,233.88,233.88,233.88,100000000,,,,,
,,2009/11/4,237.74,237.74,237.74,237.74,100000000,,,,,
,,2009/11/5,238.52,238.52,238.52,238.52,100000000,,,,,
,,2009/11/6,239.04,239.04,239.04,239.04,100000000,,,,,
,,2009/11/9,241.46,241.46,241.46,241.46,100000000,,,,,
,,2009/11/10,241.06,241.06,241.06,241.06,100000000,,,,,
,,2009/11/11,242.39,242.39,242.39,242.39,100000000,,,,,
,,2009/11/12,245.36,245.36,245.36,245.36,100000000,,,,,
,,2009/11/13,242.23,242.23,242.23,242.23,100000000,,,,,
,,2009/11/16,246.75,246.75,246.75,246.75,100000000,,,,,
,,2009/11/17,248.91,248.91,248.91,248.91,100000000,,,,,
,,2009/11/18,249.48,249.48,249.48,249.48,100000000,,,,,
,,2009/11/19,250.14,250.14,250.14,250.14,100000000,,,,,
,,2009/11/20,250.54,250.54,250.54,250.54,100000000,,,,,
,,2009/11/23,254.91,254.91,254.91,254.91,100000000,,,,,
,,2009/11/24,255.14,255.14,255.14,255.14,100000000,,,,,
,,2009/11/25,257.84,257.84,257.84,257.84,100000000,,,,,
,,2009/11/26,262.73,262.73,262.73,262.73,100000000,,,,,
,,2009/11/27,259.72,259.72,259.72,259.72,100000000,,,,,
,,2009/11/30,258.74,258.74,258.74,258.74,100000000,,,,,
,,2009/12/1,259.18,259.18,259.18,259.18,100000000,,,,,
,,2009/12/2,266.15,266.15,266.15,266.15,100000000,,,,,
,,2009/12/3,268.89,268.89,268.89,268.89,100000000,,,,,
,,2009/12/4,264.73,264.73,264.73,264.73,100000000,,,,,
,,2009/12/7,254.51,254.51,254.51,254.51,100000000,,,,,
,,2009/12/8,256.43,256.43,256.43,256.43,100000000,,,,,
,,2009/12/9,249.53,249.53,249.53,249.53,100000000,,,,,
,,2009/12/10,249.49,249.49,249.49,249.49,100000000,,,,,
,,2009/12/11,250.43,250.43,250.43,250.43,100000000,,,,,
,,2009/12/14,248.02,248.02,248.02,248.02,100000000,,,,,
,,2009/12/15,249.28,249.28,249.28,249.28,100000000,,,,,
,,2009/12/16,250.56,250.56,250.56,250.56,100000000,,,,,
,,2009/12/17,251.6,251.6,251.6,251.6,100000000,,,,,
,,2009/12/18,245.22,245.22,245.22,245.22,100000000,,,,,
,,2009/12/21,246.87,246.87,246.87,246.87,100000000,,,,,
,,2009/12/22,242.91,242.91,242.91,242.91,100000000,,,,,
,,2009/12/23,241.33,241.33,241.33,241.33,100000000,,,,,
,,2009/12/24,244.06,244.06,244.06,244.06,100000000,,,,,
,,2009/12/25,245.57,245.57,245.57,245.57,100000000,,,,,
,,2009/12/28,247.87,247.87,247.87,247.87,100000000,,,,,
,,2009/12/29,245.76,245.76,245.76,245.76,100000000,,,,,
,,2009/12/30,243.29,243.29,243.29,243.29,100000000,,,,,
,,2009/12/31,245.6,245.6,245.6,245.6,100000000,,,,,
,,2010/1/4,246.01,246.01,246.01,246.01,100000000,,,,,
,,2010/1/5,251.4,251.4,251.4,251.4,100000000,,,,,
,,2010/1/6,252.17,252.17,252.17,252.17,100000000,,,,,
,,2010/1/7,253.19,253.19,253.19,253.19,100000000,,,,,
,,2010/1/8,249.93,249.93,249.93,249.93,100000000,,,,,
,,2010/1/11,257.41,257.41,257.41,257.41,100000000,,,,,
,,2010/1/12,256.53,256.53,256.53,256.53,100000000,,,,,
,,2010/1/13,250.34,250.34,250.34,250.34,100000000,,,,,
,,2010/1/14,253.12,253.12,253.12,253.12,100000000,,,,,
,,2010/1/15,252.62,252.62,252.62,252.62,100000000,,,,,
,,2010/1/18,250.98,250.98,250.98,250.98,100000000,,,,,
,,2010/1/19,252.43,252.43,252.43,252.43,100000000,,,,,
,,2010/1/20,252.46,252.46,252.46,252.46,100000000,,,,,
,,2010/1/21,247.56,247.56,247.56,247.56,100000000,,,,,
,,2010/1/22,243.37,243.37,243.37,243.37,100000000,,,,,
,,2010/1/25,244.68,244.68,244.68,244.68,100000000,,,,,
,,2010/1/26,244.28,244.28,244.28,244.28,100000000,,,,,
,,2010/1/27,244.47,244.47,244.47,244.47,100000000,,,,,
,,2010/1/28,241.06,241.06,241.06,241.06,100000000,,,,,
,,2010/1/29,239.99,239.99,239.99,239.99,100000000,,,,,
,,2010/2/1,239.66,239.66,239.66,239.66,100000000,,,,,
,,2010/2/2,244.58,244.58,244.58,244.58,100000000,,,,,
,,2010/2/3,246.73,246.73,246.73,246.73,100000000,,,,,
,,2010/2/4,245.42,245.42,245.42,245.42,100000000,,,,,
,,2010/2/5,235.49,235.49,235.49,235.49,100000000,,,,,
,,2010/2/8,236.78,236.78,236.78,236.78,100000000,,,,,
,,2010/2/9,237.49,237.49,237.49,237.49,100000000,,,,,
,,2010/2/10,239.4,239.4,239.4,239.4,100000000,,,,,
,,2010/2/11,240.23,240.23,240.23,240.23,100000000,,,,,
,,2010/2/12,242.08,242.08,242.08,242.08,100000000,,,,,
,,2010/2/22,249.59,249.59,249.59,249.59,100000000,,,,,
,,2010/2/23,246.82,246.82,246.82,246.82,100000000,,,,,
,,2010/2/24,245.11,245.11,245.11,245.11,100000000,,,,,
,,2010/2/25,243.01,243.01,243.01,243.01,100000000,,,,,
,,2010/2/26,245.95,245.95,245.95,245.95,100000000,,,,,
,,2010/3/1,247.8,247.8,247.8,247.8,100000000,,,,,
,,2010/3/2,247.77,247.77,247.77,247.77,100000000,,,,,
,,2010/3/3,251.37,251.37,251.37,251.37,100000000,,,,,
,,2010/3/4,251.66,251.66,251.66,251.66,100000000,,,,,
,,2010/3/5,251.06,251.06,251.06,251.06,100000000,,,,,
,,2010/3/8,251.66,251.66,251.66,251.66,100000000,,,,,
,,2010/3/9,248.72,248.72,248.72,248.72,100000000,,,,,
,,2010/3/10,249.04,249.04,249.04,249.04,100000000,,,,,
,,2010/3/11,246.02,246.02,246.02,246.02,100000000,,,,,
,,2010/3/12,246.34,246.34,246.34,246.34,100000000,,,,,
,,2010/3/15,244.6,244.6,244.6,244.6,100000000,,,,,
,,2010/3/16,246.08,246.08,246.08,246.08,100000000,,,,,
,,2010/3/17,249.63,249.63,249.63,249.63,100000000,,,,,
,,2010/3/18,248.56,248.56,248.56,248.56,100000000,,,,,
,,2010/3/19,248.76,248.76,248.76,248.76,100000000,,,,,
,,2010/3/22,245,245,245,245,100000000,,,,,
,,2010/3/23,244.71,244.71,244.71,244.71,100000000,,,,,
,,2010/3/24,244.27,244.27,244.27,244.27,100000000,,,,,
,,2010/3/25,241.6,241.6,241.6,241.6,100000000,,,,,
,,2010/3/26,242.78,242.78,242.78,242.78,100000000,,,,,
,,2010/3/29,245.41,245.41,245.41,245.41,100000000,,,,,
,,2010/3/30,246.14,246.14,246.14,246.14,100000000,,,,,
,,2010/3/31,245.24,245.24,245.24,245.24,100000000,,,,,
,,2010/4/1,246.47,246.47,246.47,246.47,100000000,,,,,
,,2010/4/2,248.1,248.1,248.1,248.1,100000000,,,,,
,,2010/4/6,248.96,248.96,248.96,248.96,100000000,,,,,
,,2010/4/7,250.1,250.1,250.1,250.1,100000000,,,,,
,,2010/4/8,251.87,251.87,251.87,251.87,100000000,,,,,
,,2010/4/9,253.07,253.07,253.07,253.07,100000000,,,,,
,,2010/4/12,255.85,255.85,255.85,255.85,100000000,,,,,
,,2010/4/13,253.61,253.61,253.61,253.61,100000000,,,,,
,,2010/4/14,254.65,254.65,254.65,254.65,100000000,,,,,
,,2010/4/15,254.69,254.69,254.69,254.69,100000000,,,,,
,,2010/4/16,254.47,254.47,254.47,254.47,100000000,,,,,
,,2010/4/19,250.4,250.4,250.4,250.4,100000000,,,,,
,,2010/4/20,251.01,251.01,251.01,251.01,100000000,,,,,
,,2010/4/21,252.2,252.2,252.2,252.2,100000000,,,,,
,,2010/4/22,252.74,252.74,252.74,252.74,100000000,,,,,
,,2010/4/23,251.32,251.32,251.32,251.32,100000000,,,,,
,,2010/4/26,255.39,255.39,255.39,255.39,100000000,,,,,
,,2010/4/27,254.78,254.78,254.78,254.78,100000000,,,,,
,,2010/4/28,256.9,256.9,256.9,256.9,100000000,,,,,
,,2010/4/29,256.97,256.97,256.97,256.97,100000000,,,,,
,,2010/4/30,258.49,258.49,258.49,258.49,100000000,,,,,
,,2010/5/4,259.41,259.41,259.41,259.41,100000000,,,,,
,,2010/5/5,256.56,256.56,256.56,256.56,100000000,,,,,
,,2010/5/6,258.06,258.06,258.06,258.06,100000000,,,,,
,,2010/5/7,264.07,264.07,264.07,264.07,100000000,,,,,
,,2010/5/10,263.65,263.65,263.65,263.65,100000000,,,,,
,,2010/5/11,264.78,264.78,264.78,264.78,100000000,,,,,
,,2010/5/12,269.92,269.92,269.92,269.92,100000000,,,,,
,,2010/5/13,271.3,271.3,271.3,271.3,100000000,,,,,
,,2010/5/14,271.52,271.52,271.52,271.52,100000000,,,,,
,,2010/5/17,272.43,272.43,272.43,272.43,100000000,,,,,
,,2010/5/18,268.85,268.85,268.85,268.85,100000000,,,,,
,,2010/5/19,267.12,267.12,267.12,267.12,100000000,,,,,
,,2010/5/20,262.25,262.25,262.25,262.25,100000000,,,,,
,,2010/5/21,259.15,259.15,259.15,259.15,100000000,,,,,
,,2010/5/24,261.55,261.55,261.55,261.55,100000000,,,,,
,,2010/5/25,262.48,262.48,262.48,262.48,100000000,,,,,
,,2010/5/26,265.41,265.41,265.41,265.41,100000000,,,,,
,,2010/5/27,267.1,267.1,267.1,267.1,100000000,,,,,
,,2010/5/28,266.6,266.6,266.6,266.6,100000000,,,,,
,,2010/5/31,266.72,266.72,266.72,266.72,100000000,,,,,
,,2010/6/1,268.82,268.82,268.82,268.82,100000000,,,,,
,,2010/6/2,269.15,269.15,269.15,269.15,100000000,,,,,
,,2010/6/3,268.78,268.78,268.78,268.78,100000000,,,,,
,,2010/6/4,264.77,264.77,264.77,264.77,100000000,,,,,
,,2010/6/7,267.67,267.67,267.67,267.67,100000000,,,,,
,,2010/6/8,272.35,272.35,272.35,272.35,100000000,,,,,
,,2010/6/9,271.79,271.79,271.79,271.79,100000000,,,,,
,,2010/6/10,270.67,270.67,270.67,270.67,100000000,,,,,
,,2010/6/11,268.28,268.28,268.28,268.28,100000000,,,,,
,,2010/6/17,271.37,271.37,271.37,271.37,100000000,,,,,
,,2010/6/18,273.88,273.88,273.88,273.88,100000000,,,,,
,,2010/6/21,276.44,276.44,276.44,276.44,100000000,,,,,
,,2010/6/22,271.73,271.73,271.73,271.73,100000000,,,,,
,,2010/6/23,272.1,272.1,272.1,272.1,100000000,,,,,
,,2010/6/24,271.09,271.09,271.09,271.09,100000000,,,,,
,,2010/6/25,273.1,273.1,273.1,273.1,100000000,,,,,
,,2010/6/28,275.41,275.41,275.41,275.41,100000000,,,,,
,,2010/6/29,271.27,271.27,271.27,271.27,100000000,,,,,
,,2010/6/30,272.09,272.09,272.09,272.09,100000000,,,,,
,,2010/7/1,271.15,271.15,271.15,271.15,100000000,,,,,
,,2010/7/2,262.9,262.9,262.9,262.9,100000000,,,,,
,,2010/7/5,264.18,264.18,264.18,264.18,100000000,,,,,
,,2010/7/6,263.14,263.14,263.14,263.14,100000000,,,,,
,,2010/7/7,260.19,260.19,260.19,260.19,100000000,,,,,
,,2010/7/8,263.08,263.08,263.08,263.08,100000000,,,,,
,,2010/7/9,261.5,261.5,261.5,261.5,100000000,,,,,
,,2010/7/12,263.58,263.58,263.58,263.58,100000000,,,,,
,,2010/7/13,261.61,261.61,261.61,261.61,100000000,,,,,
,,2010/7/14,264.28,264.28,264.28,264.28,100000000,,,,,
,,2010/7/15,264.15,264.15,264.15,264.15,100000000,,,,,
,,2010/7/16,263.48,263.48,263.48,263.48,100000000,,,,,
,,2010/7/19,260.48,260.48,260.48,260.48,100000000,,,,,
,,2010/7/20,258.75,258.75,258.75,258.75,100000000,,,,,
,,2010/7/21,260.07,260.07,260.07,260.07,100000000,,,,,
,,2010/7/22,258.96,258.96,258.96,258.96,100000000,,,,,
,,2010/7/23,261.15,261.15,261.15,261.15,100000000,,,,,
,,2010/7/26,260.75,260.75,260.75,260.75,100000000,,,,,
,,2010/7/27,259.45,259.45,259.45,259.45,100000000,,,,,
,,2010/7/28,254.99,254.99,254.99,254.99,100000000,,,,,
,,2010/7/29,255.65,255.65,255.65,255.65,100000000,,,,,
,,2010/7/30,255.77,255.77,255.77,255.77,100000000,,,,,
,,2010/8/2,259,259,259,259,100000000,,,,,
,,2010/8/3,259.19,259.19,259.19,259.19,100000000,,,,,
,,2010/8/4,261.31,261.31,261.31,261.31,100000000,,,,,
,,2010/8/5,261.49,261.49,261.49,261.49,100000000,,,,,
,,2010/8/6,261.85,261.85,261.85,261.85,100000000,,,,,
,,2010/8/9,264.11,264.11,264.11,264.11,100000000,,,,,
,,2010/8/10,262.6,262.6,262.6,262.6,100000000,,,,,
,,2010/8/11,263.01,263.01,263.01,263.01,100000000,,,,,
,,2010/8/12,262.67,262.67,262.67,262.67,100000000,,,,,
,,2010/8/13,266.2,266.2,266.2,266.2,100000000,,,,,
,,2010/8/16,267.47,267.47,267.47,267.47,100000000,,,,,
,,2010/8/17,267.91,267.91,267.91,267.91,100000000,,,,,
,,2010/8/18,267.87,267.87,267.87,267.87,100000000,,,,,
,,2010/8/19,268.91,268.91,268.91,268.91,100000000,,,,,
,,2010/8/20,268.92,268.92,268.92,268.92,100000000,,,,,
,,2010/8/23,268.7,268.7,268.7,268.7,100000000,,,,,
,,2010/8/24,267.1,267.1,267.1,267.1,100000000,,,,,
,,2010/8/25,269.39,269.39,269.39,269.39,100000000,,,,,
,,2010/8/26,271.07,271.07,271.07,271.07,100000000,,,,,
,,2010/8/27,270.22,270.22,270.22,270.22,100000000,,,,,
,,2010/8/30,270.16,270.16,270.16,270.16,100000000,,,,,
,,2010/8/31,270.52,270.52,270.52,270.52,100000000,,,,,
,,2010/9/1,273.59,273.59,273.59,273.59,100000000,,,,,
,,2010/9/2,273.17,273.17,273.17,273.17,100000000,,,,,
,,2010/9/3,273.69,273.69,273.69,273.69,100000000,,,,,
,,2010/9/6,272.99,272.99,272.99,272.99,100000000,,,,,
,,2010/9/7,272.97,272.97,272.97,272.97,100000000,,,,,
